model_size,checkpoint_step,n_words_correlated,layer_num,method,id
160m,512,4,1,mle,11.224325228153312
160m,512,4,1,pca,10.0
160m,512,4,1,pr,18.269864080029304
160m,512,4,1,2nn,17.420455143945823
160m,512,4,2,mle,11.762538776008729
160m,512,4,2,pca,10.0
160m,512,4,2,pr,17.57542617675308
160m,512,4,2,2nn,19.46592332242216
160m,512,4,3,mle,10.684491669708372
160m,512,4,3,pca,15.0
160m,512,4,3,pr,22.33090888528792
160m,512,4,3,2nn,17.934140680795824
160m,512,4,4,mle,10.981726961786014
160m,512,4,4,pca,15.0
160m,512,4,4,pr,21.828544583855063
160m,512,4,4,2nn,17.35080739992408
160m,512,4,5,mle,11.224127689445544
160m,512,4,5,pca,16.0
160m,512,4,5,pr,21.700282672023487
160m,512,4,5,2nn,17.289034279911796
160m,512,4,6,mle,11.44942143998854
160m,512,4,6,pca,16.0
160m,512,4,6,pr,21.040498234040587
160m,512,4,6,2nn,17.383450787346113
160m,512,4,7,mle,11.576759278795311
160m,512,4,7,pca,16.0
160m,512,4,7,pr,20.193958913699536
160m,512,4,7,2nn,17.35058315135632
160m,512,4,8,mle,11.703499341724363
160m,512,4,8,pca,16.0
160m,512,4,8,pr,18.832487358595937
160m,512,4,8,2nn,17.37151541232751
160m,512,4,9,mle,11.82329308407746
160m,512,4,9,pca,16.0
160m,512,4,9,pr,18.307018508447342
160m,512,4,9,2nn,17.47469177045636
160m,512,4,10,mle,11.956079734749752
160m,512,4,10,pca,17.0
160m,512,4,10,pr,17.4548488194267
160m,512,4,10,2nn,17.51742259328867
160m,512,4,11,mle,12.210480723823276
160m,512,4,11,pca,20.0
160m,512,4,11,pr,21.400865434658822
160m,512,4,11,2nn,17.169880505706875
160m,2000,1,0,mle,10.2117588649464
160m,2000,1,0,pca,23.0
160m,2000,1,0,pr,27.118500295888865
160m,2000,1,0,2nn,20.30867660760797
160m,2000,1,1,mle,10.38406716741624
160m,2000,1,1,pca,25.0
160m,2000,1,1,pr,27.63580778701276
160m,2000,1,1,2nn,20.45961787668028
160m,2000,1,2,mle,9.767923825958674
160m,2000,1,2,pca,17.0
160m,2000,1,2,pr,20.6374887193178
160m,2000,1,2,2nn,17.590882753515714
160m,2000,1,3,mle,8.54178436161637
160m,2000,1,3,pca,2.0
160m,2000,1,3,pr,2.854507773024756
160m,2000,1,3,2nn,11.042156101568908
160m,2000,1,4,mle,9.04452043060702
160m,2000,1,4,pca,2.0
160m,2000,1,4,pr,2.91008425682806
160m,2000,1,4,2nn,13.197599421349269
160m,2000,1,5,mle,10.119265110287982
160m,2000,1,5,pca,3.0
160m,2000,1,5,pr,3.9725407127357264
160m,2000,1,5,2nn,15.506600069151308
160m,2000,1,6,mle,10.510009890708746
160m,2000,1,6,pca,4.0
160m,2000,1,6,pr,5.298230713316598
160m,2000,1,6,2nn,15.970949754915974
160m,2000,1,7,mle,10.74392967986158
160m,2000,1,7,pca,5.0
160m,2000,1,7,pr,7.007024889971545
160m,2000,1,7,2nn,16.014716094404307
160m,2000,1,8,mle,11.398997595590874
160m,2000,1,8,pca,11.0
160m,2000,1,8,pr,14.553144928872658
160m,2000,1,8,2nn,17.26015312073664
160m,2000,1,9,mle,12.491022018242242
160m,2000,1,9,pca,25.0
160m,2000,1,9,pr,33.165750722380686
160m,2000,1,9,2nn,17.95648186806523
160m,2000,1,10,mle,12.98924154629711
160m,2000,1,10,pca,32.0
160m,2000,1,10,pr,38.49402358967913
160m,2000,1,10,2nn,18.23682762545453
160m,2000,1,11,mle,14.442570141119786
160m,2000,1,11,pca,34.0
160m,2000,1,11,pr,42.47213100044473
160m,2000,1,11,2nn,18.80527093763205
160m,2000,2,0,mle,9.635817299387025
160m,2000,2,0,pca,23.0
160m,2000,2,0,pr,26.85821737664484
160m,2000,2,0,2nn,17.726076623725433
160m,2000,2,1,mle,10.000824194794982
160m,2000,2,1,pca,25.0
160m,2000,2,1,pr,27.674644888741
160m,2000,2,1,2nn,18.52381419872265
160m,2000,2,2,mle,9.3963849270087
160m,2000,2,2,pca,20.0
160m,2000,2,2,pr,22.33713119644701
160m,2000,2,2,2nn,15.955572716416652
160m,2000,2,3,mle,8.466988766654922
160m,2000,2,3,pca,2.0
160m,2000,2,3,pr,3.152014922580165
160m,2000,2,3,2nn,10.135233152140453
160m,2000,2,4,mle,8.961677384419163
160m,2000,2,4,pca,2.0
160m,2000,2,4,pr,3.218340539335584
160m,2000,2,4,2nn,12.07633411162095
160m,2000,2,5,mle,9.966598100572345
160m,2000,2,5,pca,4.0
160m,2000,2,5,pr,4.471493355436229
160m,2000,2,5,2nn,14.306194129849576
160m,2000,2,6,mle,10.335101303577236
160m,2000,2,6,pca,5.0
160m,2000,2,6,pr,6.033271733647428
160m,2000,2,6,2nn,14.923266062823062
160m,2000,2,7,mle,10.52796601427868
160m,2000,2,7,pca,7.0
160m,2000,2,7,pr,8.043050882604797
160m,2000,2,7,2nn,15.175283036609608
160m,2000,2,8,mle,11.137725934281988
160m,2000,2,8,pca,11.0
160m,2000,2,8,pr,16.621333310637812
160m,2000,2,8,2nn,16.109678956379845
160m,2000,2,9,mle,12.151358383635351
160m,2000,2,9,pca,29.0
160m,2000,2,9,pr,35.235567918633784
160m,2000,2,9,2nn,16.905084050283385
160m,2000,2,10,mle,12.636568902505788
160m,2000,2,10,pca,33.0
160m,2000,2,10,pr,39.551559969245446
160m,2000,2,10,2nn,17.202933640267645
160m,2000,2,11,mle,13.869114648869582
160m,2000,2,11,pca,36.0
160m,2000,2,11,pr,44.0754427733177
160m,2000,2,11,2nn,17.352156821424373
160m,2000,3,0,mle,8.565419115870755
160m,2000,3,0,pca,24.0
160m,2000,3,0,pr,28.14600731745244
160m,2000,3,0,2nn,15.745201723023088
160m,2000,3,1,mle,9.320343854178857
160m,2000,3,1,pca,26.0
160m,2000,3,1,pr,28.67126821682933
160m,2000,3,1,2nn,17.44872853371954
160m,2000,3,2,mle,8.981824677692643
160m,2000,3,2,pca,19.0
160m,2000,3,2,pr,21.83426701147059
160m,2000,3,2,2nn,15.097498110461382
160m,2000,3,3,mle,8.206300629965595
160m,2000,3,3,pca,2.0
160m,2000,3,3,pr,2.99517594997292
160m,2000,3,3,2nn,9.519378950173852
160m,2000,3,4,mle,8.677658262205595
160m,2000,3,4,pca,2.0
160m,2000,3,4,pr,3.05479499932651
160m,2000,3,4,2nn,11.344720691816756
160m,2000,3,5,mle,9.615770468688838
160m,2000,3,5,pca,3.0
160m,2000,3,5,pr,4.203184871019866
160m,2000,3,5,2nn,13.43887795884513
160m,2000,3,6,mle,9.963010966797665
160m,2000,3,6,pca,4.0
160m,2000,3,6,pr,5.639110194218588
160m,2000,3,6,2nn,13.922744468505828
160m,2000,3,7,mle,10.162327912992229
160m,2000,3,7,pca,7.0
160m,2000,3,7,pr,7.486038841744537
160m,2000,3,7,2nn,14.089816629890112
160m,2000,3,8,mle,10.662511299047482
160m,2000,3,8,pca,11.0
160m,2000,3,8,pr,15.537083048187723
160m,2000,3,8,2nn,14.995678388198671
160m,2000,3,9,mle,11.549016945240789
160m,2000,3,9,pca,26.0
160m,2000,3,9,pr,34.46998602209406
160m,2000,3,9,2nn,15.966295219758278
160m,2000,3,10,mle,11.963689429827197
160m,2000,3,10,pca,33.0
160m,2000,3,10,pr,39.583212761049616
160m,2000,3,10,2nn,16.316510707766625
160m,2000,3,11,mle,13.089689845563871
160m,2000,3,11,pca,38.0
160m,2000,3,11,pr,43.90428945928255
160m,2000,3,11,2nn,16.85968310714088
160m,2000,4,0,mle,7.767190870433727
160m,2000,4,0,pca,24.0
160m,2000,4,0,pr,27.513725132981406
160m,2000,4,0,2nn,12.878082027963783
160m,2000,4,1,mle,8.761366227315921
160m,2000,4,1,pca,25.0
160m,2000,4,1,pr,27.98338786029121
160m,2000,4,1,2nn,15.62205670241367
160m,2000,4,2,mle,8.663240696723713
160m,2000,4,2,pca,18.0
160m,2000,4,2,pr,20.60187767795201
160m,2000,4,2,2nn,14.180402003636798
160m,2000,4,3,mle,8.220824799042552
160m,2000,4,3,pca,2.0
160m,2000,4,3,pr,2.8409267942564096
160m,2000,4,3,2nn,8.893291604216444
160m,2000,4,4,mle,8.691984350059908
160m,2000,4,4,pca,2.0
160m,2000,4,4,pr,2.897298688375732
160m,2000,4,4,2nn,10.818085508823971
160m,2000,4,5,mle,9.521707643014022
160m,2000,4,5,pca,3.0
160m,2000,4,5,pr,3.949365043722039
160m,2000,4,5,2nn,12.869939369639656
160m,2000,4,6,mle,9.785493555036622
160m,2000,4,6,pca,4.0
160m,2000,4,6,pr,5.263831088444152
160m,2000,4,6,2nn,13.409941324961837
160m,2000,4,7,mle,9.96773647924782
160m,2000,4,7,pca,5.0
160m,2000,4,7,pr,6.958822773762224
160m,2000,4,7,2nn,13.57915955256048
160m,2000,4,8,mle,10.228017301922083
160m,2000,4,8,pca,11.0
160m,2000,4,8,pr,14.443373750635452
160m,2000,4,8,2nn,14.42499128673964
160m,2000,4,9,mle,11.0727649967411
160m,2000,4,9,pca,24.0
160m,2000,4,9,pr,33.02236512148946
160m,2000,4,9,2nn,15.099658809661436
160m,2000,4,10,mle,11.442023878762518
160m,2000,4,10,pca,33.0
160m,2000,4,10,pr,38.48855872089144
160m,2000,4,10,2nn,15.350007812758776
160m,2000,4,11,mle,12.502425473882356
160m,2000,4,11,pca,35.0
160m,2000,4,11,pr,42.68079307087713
160m,2000,4,11,2nn,15.755862462987146
160m,4000,1,0,mle,10.471755775389797
160m,4000,1,0,pca,20.0
160m,4000,1,0,pr,26.50626456777213
160m,4000,1,0,2nn,19.1481746806932
160m,4000,1,1,mle,8.98786368894097
160m,4000,1,1,pca,22.0
160m,4000,1,1,pr,30.351955882854494
160m,4000,1,1,2nn,17.24197569766665
160m,4000,1,2,mle,9.155280052490802
160m,4000,1,2,pca,20.0
160m,4000,1,2,pr,25.78231673930122
160m,4000,1,2,2nn,15.760742920684958
160m,4000,1,3,mle,8.15843569723254
160m,4000,1,3,pca,1.0
160m,4000,1,3,pr,1.3229273561617207
160m,4000,1,3,2nn,10.626821398120022
160m,4000,1,4,mle,8.598079101574733
160m,4000,1,4,pca,1.0
160m,4000,1,4,pr,1.3240213441495536
160m,4000,1,4,2nn,12.661113322989966
160m,4000,1,5,mle,9.321561912916447
160m,4000,1,5,pca,1.0
160m,4000,1,5,pr,1.3668011878638555
160m,4000,1,5,2nn,14.551361945702707
160m,4000,1,6,mle,9.72712909890828
160m,4000,1,6,pca,1.0
160m,4000,1,6,pr,1.4184425042429605
160m,4000,1,6,2nn,15.203362487475433
160m,4000,1,7,mle,10.0677754662672
160m,4000,1,7,pca,1.0
160m,4000,1,7,pr,1.4942121346401145
160m,4000,1,7,2nn,15.313593430128355
160m,4000,1,8,mle,11.032490673259264
160m,4000,1,8,pca,1.0
160m,4000,1,8,pr,1.6394880268389629
160m,4000,1,8,2nn,16.72990447769796
160m,4000,1,9,mle,12.35516217637069
160m,4000,1,9,pca,2.0
160m,4000,1,9,pr,2.8274105830800886
160m,4000,1,9,2nn,17.86952421059048
160m,4000,1,10,mle,13.488711966516991
160m,4000,1,10,pca,13.0
160m,4000,1,10,pr,22.36676317980979
160m,4000,1,10,2nn,18.706231864066755
160m,4000,1,11,mle,15.378934830129849
160m,4000,1,11,pca,34.0
160m,4000,1,11,pr,46.65274567138106
160m,4000,1,11,2nn,19.758829266157527
160m,4000,2,0,mle,9.872162079076334
160m,4000,2,0,pca,20.0
160m,4000,2,0,pr,25.58194148576956
160m,4000,2,0,2nn,17.62735815051405
160m,4000,2,1,mle,8.780781815640323
160m,4000,2,1,pca,21.0
160m,4000,2,1,pr,29.08340678056481
160m,4000,2,1,2nn,15.587530148123774
160m,4000,2,2,mle,9.071755756253362
160m,4000,2,2,pca,16.0
160m,4000,2,2,pr,23.21294714556286
160m,4000,2,2,2nn,14.307246870772705
160m,4000,2,3,mle,8.005418781249817
160m,4000,2,3,pca,1.0
160m,4000,2,3,pr,1.2879619647960512
160m,4000,2,3,2nn,9.656178066935665
160m,4000,2,4,mle,8.528548825722126
160m,4000,2,4,pca,1.0
160m,4000,2,4,pr,1.2895827467399814
160m,4000,2,4,2nn,11.61995952514678
160m,4000,2,5,mle,9.238403017426906
160m,4000,2,5,pca,1.0
160m,4000,2,5,pr,1.3281297644091918
160m,4000,2,5,2nn,13.361535833090452
160m,4000,2,6,mle,9.608718191830402
160m,4000,2,6,pca,1.0
160m,4000,2,6,pr,1.3742760366883704
160m,4000,2,6,2nn,13.820590349398636
160m,4000,2,7,mle,10.002488332778526
160m,4000,2,7,pca,1.0
160m,4000,2,7,pr,1.441246722992255
160m,4000,2,7,2nn,14.027963615299193
160m,4000,2,8,mle,10.912797818422485
160m,4000,2,8,pca,1.0
160m,4000,2,8,pr,1.5689094509706325
160m,4000,2,8,2nn,15.525295544167689
160m,4000,2,9,mle,12.21024147960653
160m,4000,2,9,pca,2.0
160m,4000,2,9,pr,2.601885241199795
160m,4000,2,9,2nn,16.68867342452889
160m,4000,2,10,mle,13.274803429758482
160m,4000,2,10,pca,12.0
160m,4000,2,10,pr,19.58565285612076
160m,4000,2,10,2nn,17.558209242893582
160m,4000,2,11,mle,15.055607487967308
160m,4000,2,11,pca,31.0
160m,4000,2,11,pr,42.9017132427672
160m,4000,2,11,2nn,18.50727032117372
160m,4000,3,0,mle,9.300521869089458
160m,4000,3,0,pca,19.0
160m,4000,3,0,pr,26.18150514391465
160m,4000,3,0,2nn,15.890677726168867
160m,4000,3,1,mle,8.686596359475228
160m,4000,3,1,pca,22.0
160m,4000,3,1,pr,29.88972807800931
160m,4000,3,1,2nn,15.136359992907336
160m,4000,3,2,mle,8.988906687906248
160m,4000,3,2,pca,18.0
160m,4000,3,2,pr,24.86226967999392
160m,4000,3,2,2nn,13.811192784702172
160m,4000,3,3,mle,8.037493896027566
160m,4000,3,3,pca,1.0
160m,4000,3,3,pr,1.3118444460204997
160m,4000,3,3,2nn,9.38092212444159
160m,4000,3,4,mle,8.478848919076711
160m,4000,3,4,pca,1.0
160m,4000,3,4,pr,1.3130706934361278
160m,4000,3,4,2nn,11.147757074545542
160m,4000,3,5,mle,9.15312600000581
160m,4000,3,5,pca,1.0
160m,4000,3,5,pr,1.353720164302109
160m,4000,3,5,2nn,12.860434383731835
160m,4000,3,6,mle,9.553855454279454
160m,4000,3,6,pca,1.0
160m,4000,3,6,pr,1.403601809633595
160m,4000,3,6,2nn,13.616361957882512
160m,4000,3,7,mle,9.87115873582922
160m,4000,3,7,pca,1.0
160m,4000,3,7,pr,1.4760464663327406
160m,4000,3,7,2nn,13.895805192467776
160m,4000,3,8,mle,10.623094429003537
160m,4000,3,8,pca,1.0
160m,4000,3,8,pr,1.6151340743801836
160m,4000,3,8,2nn,15.04844156082943
160m,4000,3,9,mle,11.725950740633955
160m,4000,3,9,pca,2.0
160m,4000,3,9,pr,2.748712340829652
160m,4000,3,9,2nn,16.2906872364907
160m,4000,3,10,mle,12.632833997395457
160m,4000,3,10,pca,13.0
160m,4000,3,10,pr,21.28557026758106
160m,4000,3,10,2nn,17.057190106280537
160m,4000,3,11,mle,14.14045118146631
160m,4000,3,11,pca,33.0
160m,4000,3,11,pr,45.11190548734305
160m,4000,3,11,2nn,17.846232115752628
160m,4000,4,0,mle,8.190614760690773
160m,4000,4,0,pca,20.0
160m,4000,4,0,pr,26.12660989601719
160m,4000,4,0,2nn,13.457584108388218
160m,4000,4,1,mle,8.125898087118372
160m,4000,4,1,pca,23.0
160m,4000,4,1,pr,29.9126545278444
160m,4000,4,1,2nn,13.906197970994656
160m,4000,4,2,mle,8.564140493651816
160m,4000,4,2,pca,20.0
160m,4000,4,2,pr,25.994448935706405
160m,4000,4,2,2nn,12.888149118759529
160m,4000,4,3,mle,7.909349049721389
160m,4000,4,3,pca,1.0
160m,4000,4,3,pr,1.33401592117038
160m,4000,4,3,2nn,8.49360924120492
160m,4000,4,4,mle,8.390662730748508
160m,4000,4,4,pca,1.0
160m,4000,4,4,pr,1.3356136552630684
160m,4000,4,4,2nn,10.340764742597376
160m,4000,4,5,mle,9.045911524342252
160m,4000,4,5,pca,1.0
160m,4000,4,5,pr,1.3800694778144078
160m,4000,4,5,2nn,12.1468941522677
160m,4000,4,6,mle,9.392047138376784
160m,4000,4,6,pca,1.0
160m,4000,4,6,pr,1.4334473821766325
160m,4000,4,6,2nn,12.70384598474264
160m,4000,4,7,mle,9.727311808790848
160m,4000,4,7,pca,1.0
160m,4000,4,7,pr,1.5118258908580229
160m,4000,4,7,2nn,12.956195460463746
160m,4000,4,8,mle,10.318950409140442
160m,4000,4,8,pca,1.0
160m,4000,4,8,pr,1.661650719448054
160m,4000,4,8,2nn,13.87286432521453
160m,4000,4,9,mle,11.244470207713052
160m,4000,4,9,pca,2.0
160m,4000,4,9,pr,2.890404022854697
160m,4000,4,9,2nn,15.117549047473696
160m,4000,4,10,mle,12.002422249948548
160m,4000,4,10,pca,13.0
160m,4000,4,10,pr,22.77681693813528
160m,4000,4,10,2nn,15.82765006326196
160m,4000,4,11,mle,13.305740691095652
160m,4000,4,11,pca,36.0
160m,4000,4,11,pr,47.14462487987044
160m,4000,4,11,2nn,16.72905625902291
160m,8000,1,0,mle,10.083828346072668
160m,8000,1,0,pca,15.0
160m,8000,1,0,pr,23.254718837000585
160m,8000,1,0,2nn,20.220210388747
160m,8000,1,1,mle,8.710216775973617
160m,8000,1,1,pca,15.0
160m,8000,1,1,pr,24.774772269716337
160m,8000,1,1,2nn,16.40090742050728
160m,8000,1,2,mle,8.750012771469876
160m,8000,1,2,pca,10.0
160m,8000,1,2,pr,16.531586777781314
160m,8000,1,2,2nn,14.741153380648448
160m,8000,1,3,mle,7.898465528613588
160m,8000,1,3,pca,1.0
160m,8000,1,3,pr,1.0967651084235197
160m,8000,1,3,2nn,10.170116376265762
160m,8000,1,4,mle,8.400556618918197
160m,8000,1,4,pca,1.0
160m,8000,1,4,pr,1.0940855745035198
160m,8000,1,4,2nn,12.025597862010216
160m,8000,1,5,mle,9.187688116451774
160m,8000,1,5,pca,1.0
160m,8000,1,5,pr,1.0984066573631386
160m,8000,1,5,2nn,13.886279255545178
160m,8000,1,6,mle,9.72444474328061
160m,8000,1,6,pca,1.0
160m,8000,1,6,pr,1.1084312589699568
160m,8000,1,6,2nn,14.778165234027252
160m,8000,1,7,mle,10.184366742020424
160m,8000,1,7,pca,1.0
160m,8000,1,7,pr,1.1231240891751813
160m,8000,1,7,2nn,15.219529799340824
160m,8000,1,8,mle,11.419722400042158
160m,8000,1,8,pca,1.0
160m,8000,1,8,pr,1.1481136451686076
160m,8000,1,8,2nn,16.628519346793965
160m,8000,1,9,mle,13.422475975127265
160m,8000,1,9,pca,1.0
160m,8000,1,9,pr,1.2301591604966535
160m,8000,1,9,2nn,18.710794765378
160m,8000,1,10,mle,15.38806183840476
160m,8000,1,10,pca,1.0
160m,8000,1,10,pr,1.837965333005973
160m,8000,1,10,2nn,19.77530032286709
160m,8000,1,11,mle,18.04546039272781
160m,8000,1,11,pca,26.0
160m,8000,1,11,pr,39.333269976269456
160m,8000,1,11,2nn,21.45738653385801
160m,8000,2,0,mle,9.29797660583179
160m,8000,2,0,pca,15.0
160m,8000,2,0,pr,23.69549677222735
160m,8000,2,0,2nn,18.23049921276681
160m,8000,2,1,mle,8.360210719934845
160m,8000,2,1,pca,15.0
160m,8000,2,1,pr,25.32791097364055
160m,8000,2,1,2nn,15.565021467091524
160m,8000,2,2,mle,8.488902299540962
160m,8000,2,2,pca,10.0
160m,8000,2,2,pr,17.52289769143381
160m,8000,2,2,2nn,14.13750561873238
160m,8000,2,3,mle,7.763075099300078
160m,8000,2,3,pca,1.0
160m,8000,2,3,pr,1.102257309765933
160m,8000,2,3,2nn,9.57493757252267
160m,8000,2,4,mle,8.274877066703493
160m,8000,2,4,pca,1.0
160m,8000,2,4,pr,1.0995950139610682
160m,8000,2,4,2nn,11.5376734380816
160m,8000,2,5,mle,8.937921593413368
160m,8000,2,5,pca,1.0
160m,8000,2,5,pr,1.1043503845211309
160m,8000,2,5,2nn,13.108560743362318
160m,8000,2,6,mle,9.43357048638742
160m,8000,2,6,pca,1.0
160m,8000,2,6,pr,1.1151057433108604
160m,8000,2,6,2nn,13.927058518940914
160m,8000,2,7,mle,9.900238592171505
160m,8000,2,7,pca,1.0
160m,8000,2,7,pr,1.130691599354883
160m,8000,2,7,2nn,14.335122708358687
160m,8000,2,8,mle,11.03139552234065
160m,8000,2,8,pca,1.0
160m,8000,2,8,pr,1.157339587401254
160m,8000,2,8,2nn,15.579060278105372
160m,8000,2,9,mle,12.988745604673012
160m,8000,2,9,pca,1.0
160m,8000,2,9,pr,1.2447850674041028
160m,8000,2,9,2nn,17.474669211469017
160m,8000,2,10,mle,14.777746484722073
160m,8000,2,10,pca,1.0
160m,8000,2,10,pr,1.8966361216178
160m,8000,2,10,2nn,18.854426676362547
160m,8000,2,11,mle,17.155472020837806
160m,8000,2,11,pca,28.0
160m,8000,2,11,pr,41.091974257577256
160m,8000,2,11,2nn,20.219983769571627
160m,8000,3,0,mle,8.984018397067803
160m,8000,3,0,pca,14.0
160m,8000,3,0,pr,22.64437566838523
160m,8000,3,0,2nn,16.67023755723842
160m,8000,3,1,mle,8.245343734718304
160m,8000,3,1,pca,14.0
160m,8000,3,1,pr,24.34539724123865
160m,8000,3,1,2nn,15.026869868409486
160m,8000,3,2,mle,8.310679321497883
160m,8000,3,2,pca,10.0
160m,8000,3,2,pr,16.589859368133016
160m,8000,3,2,2nn,13.19852909805491
160m,8000,3,3,mle,7.640496318745818
160m,8000,3,3,pca,1.0
160m,8000,3,3,pr,1.0972945206689606
160m,8000,3,3,2nn,9.255303301501216
160m,8000,3,4,mle,8.124239461909264
160m,8000,3,4,pca,1.0
160m,8000,3,4,pr,1.0946535432380966
160m,8000,3,4,2nn,11.329847322139734
160m,8000,3,5,mle,8.882528281456265
160m,8000,3,5,pca,1.0
160m,8000,3,5,pr,1.09906504478311
160m,8000,3,5,2nn,12.831642663346654
160m,8000,3,6,mle,9.406910705006698
160m,8000,3,6,pca,1.0
160m,8000,3,6,pr,1.109225701202962
160m,8000,3,6,2nn,13.902889994407714
160m,8000,3,7,mle,9.856867154256385
160m,8000,3,7,pca,1.0
160m,8000,3,7,pr,1.12396775842444
160m,8000,3,7,2nn,14.371942838582031
160m,8000,3,8,mle,10.86320595094982
160m,8000,3,8,pca,1.0
160m,8000,3,8,pr,1.1490610248574598
160m,8000,3,8,2nn,15.668922268620028
160m,8000,3,9,mle,12.636459208980838
160m,8000,3,9,pca,1.0
160m,8000,3,9,pr,1.231985021987217
160m,8000,3,9,2nn,17.312594406821265
160m,8000,3,10,mle,14.20154157019045
160m,8000,3,10,pca,1.0
160m,8000,3,10,pr,1.8451530367118456
160m,8000,3,10,2nn,18.31699282915225
160m,8000,3,11,mle,16.365250946305945
160m,8000,3,11,pca,27.0
160m,8000,3,11,pr,39.42088308660361
160m,8000,3,11,2nn,19.30539699863885
160m,8000,4,0,mle,8.205268857199158
160m,8000,4,0,pca,16.0
160m,8000,4,0,pr,23.9357582437762
160m,8000,4,0,2nn,14.821850591968008
160m,8000,4,1,mle,7.844876882880018
160m,8000,4,1,pca,15.0
160m,8000,4,1,pr,25.73715808985251
160m,8000,4,1,2nn,13.49264593064966
160m,8000,4,2,mle,7.963691981087488
160m,8000,4,2,pca,11.0
160m,8000,4,2,pr,18.57515443229421
160m,8000,4,2,2nn,12.003114835014706
160m,8000,4,3,mle,7.5090432523166495
160m,8000,4,3,pca,1.0
160m,8000,4,3,pr,1.1082803402212695
160m,8000,4,3,2nn,8.180141028675
160m,8000,4,4,mle,8.038581472181548
160m,8000,4,4,pca,1.0
160m,8000,4,4,pr,1.105381077001525
160m,8000,4,4,2nn,10.563045942550367
160m,8000,4,5,mle,8.71426511853229
160m,8000,4,5,pca,1.0
160m,8000,4,5,pr,1.1102768034715735
160m,8000,4,5,2nn,12.088791653013946
160m,8000,4,6,mle,9.208270833991262
160m,8000,4,6,pca,1.0
160m,8000,4,6,pr,1.1215728312091229
160m,8000,4,6,2nn,13.134466112355918
160m,8000,4,7,mle,9.645055523975406
160m,8000,4,7,pca,1.0
160m,8000,4,7,pr,1.137806183565572
160m,8000,4,7,2nn,13.510209676558745
160m,8000,4,8,mle,10.582105449755453
160m,8000,4,8,pca,1.0
160m,8000,4,8,pr,1.165819664120106
160m,8000,4,8,2nn,14.496134308800109
160m,8000,4,9,mle,12.049219657705256
160m,8000,4,9,pca,1.0
160m,8000,4,9,pr,1.25834603045226
160m,8000,4,9,2nn,15.967101159512382
160m,8000,4,10,mle,13.217307511808745
160m,8000,4,10,pca,1.0
160m,8000,4,10,pr,1.9514755940360016
160m,8000,4,10,2nn,16.820782589794206
160m,8000,4,11,mle,15.186715336947485
160m,8000,4,11,pca,30.0
160m,8000,4,11,pr,42.37199156549275
160m,8000,4,11,2nn,17.66537064303638
160m,16000,1,0,mle,9.67127805935038
160m,16000,1,0,pca,11.0
160m,16000,1,0,pr,20.324843318107447
160m,16000,1,0,2nn,18.401334267091
160m,16000,1,1,mle,8.469970575130422
160m,16000,1,1,pca,10.0
160m,16000,1,1,pr,17.438208120275164
160m,16000,1,1,2nn,15.72430926816032
160m,16000,1,2,mle,8.420834398057767
160m,16000,1,2,pca,6.0
160m,16000,1,2,pr,6.599974238557264
160m,16000,1,2,2nn,14.14955768069292
160m,16000,1,3,mle,8.007291496119166
160m,16000,1,3,pca,1.0
160m,16000,1,3,pr,1.0437753223939954
160m,16000,1,3,2nn,10.252362949851117
160m,16000,1,4,mle,8.599258844441277
160m,16000,1,4,pca,1.0
160m,16000,1,4,pr,1.0430407424182608
160m,16000,1,4,2nn,12.448659683337247
160m,16000,1,5,mle,9.284555612751578
160m,16000,1,5,pca,1.0
160m,16000,1,5,pr,1.0423909043852786
160m,16000,1,5,2nn,14.038053392595486
160m,16000,1,6,mle,9.813127245436933
160m,16000,1,6,pca,1.0
160m,16000,1,6,pr,1.0450775728361943
160m,16000,1,6,2nn,15.03092750979079
160m,16000,1,7,mle,10.235996064536472
160m,16000,1,7,pca,1.0
160m,16000,1,7,pr,1.049233017001969
160m,16000,1,7,2nn,15.285190510696069
160m,16000,1,8,mle,11.53188747464228
160m,16000,1,8,pca,1.0
160m,16000,1,8,pr,1.058695887111012
160m,16000,1,8,2nn,16.965832109719635
160m,16000,1,9,mle,13.87691714291605
160m,16000,1,9,pca,1.0
160m,16000,1,9,pr,1.0834505747082437
160m,16000,1,9,2nn,19.214327585058363
160m,16000,1,10,mle,16.50439706600983
160m,16000,1,10,pca,1.0
160m,16000,1,10,pr,1.1989713437961365
160m,16000,1,10,2nn,20.83944482032457
160m,16000,1,11,mle,19.82874359166239
160m,16000,1,11,pca,20.0
160m,16000,1,11,pr,30.05342321781222
160m,16000,1,11,2nn,22.456746303051705
160m,16000,2,0,mle,9.167930700018331
160m,16000,2,0,pca,11.0
160m,16000,2,0,pr,19.98947429977452
160m,16000,2,0,2nn,17.424787033177342
160m,16000,2,1,mle,8.090036060478457
160m,16000,2,1,pca,10.0
160m,16000,2,1,pr,17.669015093366106
160m,16000,2,1,2nn,14.77877918011675
160m,16000,2,2,mle,8.101837517521032
160m,16000,2,2,pca,6.0
160m,16000,2,2,pr,6.852747587964627
160m,16000,2,2,2nn,13.197168121097793
160m,16000,2,3,mle,7.925177863773944
160m,16000,2,3,pca,1.0
160m,16000,2,3,pr,1.0450318842963036
160m,16000,2,3,2nn,9.75524509144834
160m,16000,2,4,mle,8.423520498700196
160m,16000,2,4,pca,1.0
160m,16000,2,4,pr,1.0443239214420768
160m,16000,2,4,2nn,11.6137204454096
160m,16000,2,5,mle,8.983366100413726
160m,16000,2,5,pca,1.0
